Ano,Municipio,Total Crimes,1º série_matrículas,2º série_matrículas,3º série_matrículas,4º série_matrículas,Anos finais_docentes,Anos finais_escolas,Anos iniciais_docentes,Anos iniciais_escolas,Creche_docentes,Creche_escolas,Creche_matrículas,Ensino fundamental_docentes,Ensino fundamental_escolas,Ensino fundamental_matrículas,Ensino infantil_docentes,Ensino infantil_escolas,Ensino infantil_matrículas,Ensino médio_docentes,Ensino médio_escolas,Ensino médio_matrículas,Estadual_docentes,Estadual_escolas,Estadual_matrículas,Federal_docentes,Federal_escolas,Federal_matrículas,Municipal_docentes,Municipal_escolas,Municipal_matrículas,Não seriada_matrículas,Privado_docentes,Privado_escolas,Privado_matrículas,Pré-escolar_docentes,Pré-escolar_escolas,Pré-escolar_matrículas,IDEB
-1.343385137146655,belo jardim,0.1110573601006532,0.2132645763693126,0.18182506308274649,0.24898323257788565,1.7013296581394444,0.20036864644525326,0.19157738298851124,0.2067033474098647,0.4924973282874266,0.10595440635702513,-0.10949295859775933,0.12555494662740344,0.19194111967353955,0.4512563760893278,0.1908721274316442,0.1366255834481311,0.4868306980409967,0.19132023069234558,0.19449994910729165,0.10298924125478215,0.2118644711159403,0.3619312480015864,0.44222351202398374,0.3413802868891429,-0.09638998413413463,-0.09644856443408242,1.4515437645643412,0.45818498756932885,1.0171425479554765,0.2886512023255265,-0.24332261090520502,0.057097293767535744,0.01503697870324766,0.12349372970284939,0.13395452802581745,0.5093154239335852,0.22756827757808687,-0.641775914483103
-1.343385137146655,bezerros,0.17076992200182659,0.014348761051828711,0.022992247972354447,0.05076130581380107,-0.0533121666679752,0.02775687684772312,0.039909042570755164,-0.01915279409305087,0.09469204178811941,0.10595440635702513,0.04081865831141048,0.0604397319606456,-0.0026014320601559565,0.08814768305280869,-0.020694183909830226,0.07616110022261557,0.06378219717376203,0.01479928221723415,0.05311808115867825,0.007175027525788689,0.01601023200898392,0.4737870436038925,0.259539284957996,0.11857094398042534,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.06338690729369599,0.21128163042186818,0.025716953125259526,-0.24332261090520502,-0.006873075136564487,0.022107454063171248,-0.06731965275226981,0.0658056148498335,0.10453198657152186,-0.011976379319822143,0.8173915362407244
-1.343385137146655,bom conselho,-0.28385981065483434,-0.16683760116127075,-0.11040812242247633,-0.1431040950873366,-0.2763598562621387,-0.06990504542456367,-0.1117592978470009,-0.06150082062484754,0.1405926517688087,-0.23568164385804846,-0.10949295859775933,-0.22596133417525668,-0.06782379044486313,0.11408401826970291,-0.01601581338876568,-0.1724151085933928,0.03557896378261305,-0.13089431485566094,-0.16028851197130423,-0.18445339993219823,-0.14830424353400853,-0.21832069168537674,-0.19717128270697326,-0.13320718990037272,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.09245179663914135,0.5658604341366558,0.15990905136786737,-0.24332261090520502,-0.1874116718214696,-0.20414775745438363,-0.19295160428608107,-0.13339890058765808,0.07339479908213238,-0.07402338452147125,-0.9336094046278687
-1.343385137146655,bom jardim,-0.21329041931708398,-0.25245788688488335,-0.13248156500579364,-0.14201496362159988,-0.2763598562621387,-0.1289564402868766,-0.08142562976344969,-0.1381305829204796,0.09469204178811941,-0.22808973163104682,-0.32422383989657333,-0.2376079579367906,-0.12967257856829234,0.06221134783591446,-0.16140917280451605,-0.19256993633523128,0.04968058047818753,-0.19470889578381578,-0.20563741301142552,-0.23236050679669495,-0.18553654979000497,-0.4350412956648449,-0.4711976233059548,0.036405585604407355,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.02705579561188929,0.4530399056819507,-0.04955401692346759,-0.24332261090520502,-0.20589200061598742,-0.2112182328143072,-0.222858284773558,-0.17009446922088023,0.08896339282682712,-0.16755692967619604,0.18508564092706553
-1.343385137146655,bonito,-0.2526464260246755,-0.11148711342075349,-0.10225054581559818,-0.15562910694330898,-0.2763598562621387,-0.0971595353610158,-0.17242663401410332,-0.1361140102284893,-0.07361019480774132,-0.1142110482260223,-0.36717001615633615,-0.221196806272811,-0.1319216254091443,-0.10637483107389797,-0.12200689663821687,-0.1455420049376081,-0.07723396978198287,-0.16643412761872564,-0.18162917128430248,-0.18445339993219823,-0.12953423790082028,-0.4350412956648449,-0.4711976233059548,0.17454609437408758,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.0900297225270209,0.03399222856447435,-0.11847895671047537,-0.24332261090520502,-0.20873512812283632,-0.2112182328143072,-0.19899665634733138,-0.17009446922088023,-0.06672254462012031,-0.13267478247327888,1.9360865817956587
-1.343385137146655,brejo da madre de deus,-0.1590062721341991,-0.18586433132207356,-0.21453718852203849,-0.20355089143572502,-0.2763598562621387,-0.04492176298281589,-0.23309397018120576,0.027228377822726437,0.1405926517688087,0.06799484522201696,0.06229174644129189,0.0863799394295166,-0.008224049162285885,0.08814768305280869,-0.061084116075020796,-0.02797217644355009,0.07788381386933652,-0.008959377143709658,-0.21897532508204942,-0.2802676136611917,-0.2055373754647138,-0.4350412956648449,-0.4711976233059548,-0.03394850250505809,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.3903669124299563,0.6947981809420332,0.19857282833278742,-0.24332261090520502,-0.1874116718214696,-0.19000680673453646,-0.189939187038167,-0.10718778013535657,0.1201005803162166,-0.06445394590828159,-0.6904148295072303
-1.343385137146655,buenos aires,-0.4114275565346138,-0.3207811451895844,-0.27739851413974653,-0.26889877937992873,-0.2763598562621387,-0.3356363223049719,-0.3544286425154106,-0.32365527058358884,-0.3643140580187735,-0.266049292766055,-0.19538531111728494,-0.24343126981755756,-0.3264641771428398,-0.339801848025946,-0.34963561343534627,-0.29670321300139696,-0.37336792038904715,-0.3007392764029039,-0.28299730302104414,-0.2802676136611917,-0.292156335886722,-0.08549193440763819,-0.1058291691739794,-0.3651776034583807,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.505800509054609,-0.5139931953583793,-0.48431584939070593,-0.24332261090520502,-0.2310062935931527,-0.22771600865412894,-0.24630575943537747,-0.30639229557284814,-0.3780944195140152,-0.33085476923675516,-1.2740818097967619
-1.343385137146655,cabo de santo agostinho,1.365021160025294,1.19357360533613,1.0479677557542197,1.064198134681827,-0.2763598562621387,0.8113234625207218,0.9802527531608427,0.8721723357666695,1.1351058680170765,0.6677559111551462,0.36291498025963154,0.3796631014245071,0.8756513592925388,1.0218557508610007,1.1357990088973255,0.9629735208635102,1.1214034493418488,0.7591718246745728,0.6559917067508788,0.5341532030352527,1.0482066893291493,0.012381886744379681,-0.014487055640985552,0.7065667898588042,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,2.151214791941521,2.5321610729186603,2.126928704458171,-0.24332261090520502,0.27175342053462764,0.28371504238034406,0.4536061379172153,1.0827970883991325,1.1631963612107645,0.9721323399978763,-0.0581089341935728
-1.343385137146655,cachoeirinha,-0.35307209831301256,-0.27753857664230525,-0.29707266948574673,-0.2934042373590051,-0.2763598562621387,-0.3288226998208589,-0.29376130634830816,-0.2671912352078599,-0.4255148713263592,-0.31919267835506643,-0.38864310428621757,-0.3238988521699737,-0.29610204479133817,-0.40464268606818155,-0.29094805434332544,-0.3067806268723162,-0.3874695370846216,-0.2952414048152474,-0.3176758744046663,-0.3281747205256884,-0.29000240081406103,-0.09947390885792647,-0.28851339623996713,-0.2861668079485848,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.4791576938212841,-0.7396342522677896,-0.44894260663556645,-0.24332261090520502,-0.2144213831365341,-0.2253591835341544,-0.21260001460901198,-0.28018117512054663,-0.3936630132587099,-0.2752902869666216,-0.39858133936246465
-1.343385137146655,camaragibe,0.6837551128800887,0.9051456731257783,0.7279028382961185,0.6868140818040506,0.7050499779521807,0.8544764049201043,0.6769160723253306,0.49305666967248984,0.37009570167225514,0.045219108541012056,0.2340764514803431,0.10384987507181748,0.6653654796728795,0.4642245436977749,0.6138488044305576,0.21724489441548517,0.20479836412950692,0.2875329834763329,0.9680988492034782,0.8695029510867298,0.7465019266514261,2.445245441094538,1.7210131014858978,1.3235772779137145,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.3306224176643186,0.20053681818808666,0.5965511890978376,-0.24332261090520502,0.41675292338392145,0.43219502493873946,0.4657838514898791,0.2912212507396266,0.24464933027377456,0.3914835002749808,-0.2526645942900824
-1.343385137146655,camutanga,-0.43314121540776773,-0.32121357087505714,-0.3249044014386251,-0.3244444841325019,-0.2763598562621387,-0.38787409468317186,-0.415095978682513,-0.3276884159675695,-0.4255148713263592,-0.25845738053905337,-0.36717001615633615,-0.29160594083117514,-0.35232821581263746,-0.39167451845973444,-0.3612795578433291,-0.32693545461415474,-0.40157115378019614,-0.3354936789391605,-0.32834620406116544,-0.3281747205256884,-0.3232345419351157,-0.32318550006253877,-0.28851339623996713,-0.44297792717067275,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.5421316207364157,-0.771868688969134,-0.5158844119657868,-0.24332261090520502,-0.22342462024155565,-0.21828870817423082,-0.192863994835918,-0.3430878642060703,-0.40923160700340466,-0.3574022440991523,-1.1281650647243797
-1.343385137146655,canhotinho,-0.36664313510873375,-0.2853222389808155,-0.2740395120075026,-0.2939488030918735,-0.2763598562621387,-0.2402456075273895,-0.29376130634830816,-0.22484320867606328,-0.16541141476911989,-0.2053139949500419,-0.06654678233799653,-0.2693714772864286,-0.22638159272492708,-0.18418383672458064,-0.25170172386106177,-0.2429570056898276,-0.23235175343330225,-0.27462438636153585,-0.2776621381927946,-0.2802676136611917,-0.28554067816354906,-0.2532756278110974,-0.28851339623996713,-0.37365090604090756,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.1691322074698669,0.03399222856447435,-0.2638500573354176,-0.24332261090520502,-0.24237880362054828,-0.24657060961392516,-0.23193780960863755,-0.20679003785410235,-0.22240848206706773,-0.2746729038302868,-1.6388736724777186
-1.343385137146655,capoeiras,-0.40192783077760896,-0.25375516394130176,-0.2198156204441361,-0.22751178368193306,-0.2763598562621387,-0.2856697574214764,-0.32409497443185936,-0.2813072440517922,-0.18071161809601632,-0.2736412049930566,-0.38864310428621757,-0.2619599894381797,-0.2803587169053744,-0.21012017194147486,-0.29339120339321473,-0.29670321300139696,-0.14774205325985532,-0.2832638988564245,-0.2776621381927946,-0.3281747205256884,-0.23815410656500818,-0.4350412956648449,-0.4711976233059548,-0.13922286792433114,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.29992420952437104,-0.07882829989023081,-0.2993261292846128,-0.24332261090520502,-0.25848985949269204,-0.2748525110536195,-0.2756549252399986,-0.30115007148238787,-0.14456551334359402,-0.2925770147839965,0.18508564092706553
-1.343385137146655,carpina,0.29290925316331756,0.21715640753856771,0.17078834179108782,0.09323743297753348,-0.2763598562621387,0.277589701265201,0.3432457234062673,0.21275306548583567,0.1405926517688087,0.2502007386700562,0.44880733277915713,0.24255057623190324,0.2189296817637632,0.15298852109504424,0.11529045256911255,0.29114592946889306,0.07788381386933652,0.19799621762021408,0.17849445462254296,0.1988034549837756,0.14524633636864093,0.31998532465072155,0.259539284957996,0.4057003564928695,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.1360491306573094,-0.2722349200982968,0.02664241587176033,-0.24332261090520502,0.31297876938393665,0.43926550029866307,0.18578404876877672,0.2702523543777854,0.1201005803162166,0.16984295433078148,-0.49585916941071945
-1.343385137146655,caruaru,2.3380644982785053,1.8768061883831397,1.5594957947502255,1.5221779160241213,-0.2763598562621387,2.008249812229911,1.890262795667379,1.4912601522076971,2.313221524188102,0.8347779801491821,1.0715268885457179,1.1266351981301597,1.7134213075098979,2.1111818299705583,2.0581657480725397,1.2081905917225455,1.5444519502090834,1.5457601668228447,1.3095493982114503,1.204852699138207,1.6388464567538197,1.123948855542297,1.0816183067549408,1.5053914757520113,-0.09638998413413463,-0.09644856443408242,4.46606554384285,2.4612402782929386,2.6772160380747096,2.7111013558882515,1.041479982167046,1.275377430452289,1.3796387231685006,1.7426915876163078,1.3973305338267508,1.7236657360197754,1.7731869593923013,-0.641775914483103
-1.343385137146655,casinhas,-0.3978565197388926,-0.3203487195041116,-0.3181863971741372,-0.29285967162613674,-0.2763598562621387,-0.33109390731556326,-0.3544286425154106,-0.2893735348197534,-0.34901385469187707,-0.182538258269037,-0.13096604672764073,-0.21749106234868656,-0.3050982321547461,-0.3527700156343931,-0.33534059239876013,-0.2563935575177199,-0.3169614536067492,-0.3001502187327978,-0.31234070957641674,-0.3281747205256884,-0.3118494565510507,-0.4350412956648449,-0.4711976233059548,-0.3852054095625351,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.29508006130013015,-0.24000048339695246,-0.38035553420045576,-0.24332261090520502,-0.28407800705433217,-0.3031344124933139,-0.2971192405299455,-0.2749389510300863,-0.3313886382799309,-0.3450545813724559,-1.8577487900862926
-1.343385137146655,catende,-0.2743600848978295,-0.1499729994278319,-0.07681810110003692,-0.103350796587946,0.3779133665474076,-0.09488832786631146,-0.051091961679898476,-0.13208086484450865,-0.10421060146153419,-0.1977220827230403,-0.34569692802645474,-0.17196335128087215,-0.11392925068232854,-0.10637483107389797,-0.14186398040540193,-0.17913338450733896,-0.10543720317313185,-0.1515113333093725,-0.1656236767995538,-0.1365462930677015,-0.11353357736105321,-0.04354601105677339,0.0768550578920083,-0.10558642433914879,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.04802850186384457,-0.07882829989023081,-0.07495282785521028,-0.24332261090520502,-0.17461759804064952,-0.17586585601468926,-0.14670177909546092,-0.1648522451304199,-0.0978597321095098,-0.13792253913212482,-0.2526645942900824
-1.343385137146655,cedro,-0.4114275565346138,-0.30737594893992787,-0.29707266948574673,-0.2841466199002429,-0.2763598562621387,-0.30611062487381546,-0.29376130634830816,-0.33575470673553076,-0.41021466799946277,-0.3040088539010632,-0.32422383989657333,-0.3074877005059941,-0.3275887005632658,-0.39167451845973444,-0.3505712875395592,-0.337012868485074,-0.40157115378019614,-0.33431556359894843,-0.29633521509166805,-0.2802676136611917,-0.2980027310839446,-0.28123957671167393,-0.28851339623996713,-0.44041025972142217,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.4743135455970432,-0.6106965054624123,-0.4700225914169723,-0.24332261090520502,-0.2485389132187209,-0.26071156033377235,-0.2434584523050784,-0.3430878642060703,-0.40923160700340466,-0.3462893476451256,-0.6904148295072303
-1.343385137146655,condado,-0.24450380394724278,-0.2507281841429922,-0.202540752335453,-0.21879873195603922,-0.2763598562621387,-0.25387285249561553,-0.29376130634830816,-0.26920780789985027,-0.4255148713263592,-0.2888250294470599,-0.21685839924716635,-0.22702011815357795,-0.26011729533770667,-0.39167451845973444,-0.23236445904066164,-0.259752695474693,-0.37336792038904715,-0.2094353375364669,-0.18429675369842727,-0.18445339993219823,-0.22907680875879416,-0.127437857758503,-0.28851339623996713,-0.275309242734611,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.4331382856909956,-0.675165378865101,-0.3196863097076292,-0.24332261090520502,-0.17319603428722508,-0.19707728209446004,-0.14587837279462781,-0.2330011583064039,-0.3936630132587099,-0.19688262865209985,-0.5444980844348482
-1.343385137146655,correntes,-0.44399804484434474,-0.31645688833485647,-0.2869956630890149,-0.28686944856458474,-0.2763598562621387,-0.32655149232615455,-0.415095978682513,-0.2893735348197534,-0.2266122280767056,-0.2812331172200583,-0.0021275179483523205,-0.20584443858715265,-0.3006001384730421,-0.2360565071583691,-0.3141839612646127,-0.32021717870020855,-0.19004690334657878,-0.29799034060907564,-0.28566488543516894,-0.2802676136611917,-0.2987719936098949,-0.4350412956648449,-0.4711976233059548,-0.3415550629252755,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.36774228466374353,0.017875010213802184,-0.34673038774426207,-0.24332261090520502,-0.26701924201323873,-0.2748525110536195,-0.2785168339453249,-0.3273611919346894,-0.22240848206706773,-0.34845018862229743,-1.5659152999415276
-1.343385137146655,cumaru,-0.3883567939818877,-0.29051134720648897,-0.2941935248009662,-0.2694433451127971,-0.2763598562621387,-0.3333651148102676,-0.3847623105989618,-0.28534038943577283,-0.21131202474980917,-0.2736412049930566,0.10523792270105468,-0.2492545816983245,-0.3062227555751721,-0.2360565071583691,-0.3295706020894472,-0.29670321300139696,-0.1759452866510043,-0.2968122252688635,-0.30967312716229195,-0.3281747205256884,-0.2869253507102597,-0.4350412956648449,-0.4711976233059548,-0.3020129842068168,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.4089175445697911,0.06622666526581868,-0.39886478913047063,-0.24332261090520502,-0.22721545691735417,-0.232429658894078,-0.26277633606603057,-0.29590784739192755,-0.1757027008329835,-0.32128533062356546,-1.2740818097967619
-1.343385137146655,cupira,-0.15086365005676636,-0.2182962577325329,-0.22365448002384347,-0.23513570394209016,-0.2763598562621387,-0.20163508011741563,-0.20276030209765453,-0.2671912352078599,-0.18071161809601632,-0.16735443381503373,-0.28127766363681056,-0.17831605515079973,-0.235377780088335,-0.18418383672458064,-0.24400840344864452,-0.2127247640770698,-0.14774205325985532,-0.2251435420726281,-0.24565114922329723,-0.23236050679669495,-0.2289229562536041,-0.2113297044602326,-0.28851339623996713,-0.30927581499183987,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.30476835774861194,-0.40117266690367415,-0.3186580177670728,-0.24332261090520502,-0.17746072554749842,-0.09102015169560619,-0.18734459947564597,-0.2330011583064039,-0.14456551334359402,-0.2499775783768941,-0.15538676424182762
-1.343385137146655,dormentes,-0.44399804484434474,-0.25980912353792085,-0.26732150774301466,-0.25964116192116654,-0.2763598562621387,-0.2970257948949981,-0.32409497443185936,-0.3297049886595598,-0.34901385469187707,-0.3343765028090697,-0.36717001615633615,-0.3186049322783674,-0.3174679897794319,-0.339801848025946,-0.3090897355861202,-0.3336537305281009,-0.3169614536067492,-0.30643350054726226,-0.27232697336454503,-0.2802676136611917,-0.26461673745769987,-0.4350412956648449,-0.4711976233059548,-0.2275506281785505,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,-0.4016513222334298,-0.43340710360501844,-0.3423087323998696,-0.24332261090520502,-0.26133298699954094,-0.2748525110536195,-0.27907169379635755,-0.3168767437537688,-0.3158200445352362,-0.295972622033838,2.082003326868041
-1.343385137146655,escada,0.11241446378022532,0.03251063984168594,0.12136302470235556,0.20432884248267977,0.006167217223801739,0.1140627616464882,0.10057637873785759,0.19057076587394217,0.4924973282874266,0.02244337186000715,0.1911302752205803,-0.03590961006658955,0.15820541706076,0.4253200408724336,0.12449124792720616,0.12990730753418495,0.44452584795427325,0.0668327097432681,0.04511533391630391,-0.04073207933870804,0.0980136172752901,-0.18336575555965606,-0.28851339623996713,0.04327409603115258,-0.09638998413413463,-0.09644856443408242,-0.2866483651679127,0.3782565418693541,0.5497432157859836,0.20967838129079627,-0.24332261090520502,0.11253828015108927,0.3261378945398856,0.1248078714552951,0.1968612171113411,0.5093154239335852,0.12600875165100947,-1.5659152999415276
